,,,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
,,,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Fatih Akyel,21' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Hakan Unsal,24' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Alpay Ozalan,44' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Brazil,Denilson,73' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Alpay Ozalan,86' ejection - straight red card,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Hakan Unsal,90'+4' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
,,,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
,,,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Paraguay,Victor Caceres,62' yellow card,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Italy,Mauro Camoranesi,70' yellow card,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
,,,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
,,,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Darryl Powell,4' yellow card,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Darryl Powell,45'+1' ejection - red card for second yellow,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Argentina,Jose Chamot,65' yellow card,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Peter Cargill,88' yellow card,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
,,,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
,,,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
Italy,Bruno Conti,31' yellow card,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
West Germany,Wolfgang Dremmler,61' yellow card,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
Italy,Gabriele Oriali,73' yellow card,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
West Germany,Uli Stielike,73' yellow card,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
West Germany,Pierre Littbarski,88' yellow card,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
,,,http://thesoccerworldcups.com/games/1966_west_germany_soviet_union.php
,,,http://thesoccerworldcups.com/games/1966_west_germany_soviet_union.php
Soviet Union,Igor Chislenko,44' ejection - straight red card,http://thesoccerworldcups.com/games/1966_west_germany_soviet_union.php
West Germany,Franz Beckenbauer,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_west_germany_soviet_union.php
Soviet Union,Valeri Voronin,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_west_germany_soviet_union.php
,,,http://thesoccerworldcups.com/games/2010_spain_portugal.php
,,,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Spain,Xabi Alonso,74' yellow card,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Portugal,Tiago,80' yellow card,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Portugal,Ricardo Costa,89' ejection - straight red card,http://thesoccerworldcups.com/games/2010_spain_portugal.php
,,,http://thesoccerworldcups.com/games/1990_italy_austria.php
,,,http://thesoccerworldcups.com/games/1990_italy_austria.php
Austria,Andreas Herzog,6' yellow card,http://thesoccerworldcups.com/games/1990_italy_austria.php
,,,http://thesoccerworldcups.com/games/2002_mexico_usa.php
,,,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Eddie Pope,26' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Manuel Vidrio,37' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Pablo Mastroeni,47' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Josh Wolff,50' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Gregg Berhalter,53' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Luis Hernandez,67' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Cuauhtemoc Blanco,70' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Alberto Garcia Aspe,81' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Brad Friedel,83' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Salvador Carmona,84' yellow card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Rafael Marquez,88' ejection - straight red card,http://thesoccerworldcups.com/games/2002_mexico_usa.php
,,,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
,,,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
Soviet Union,Vasili Rats,30' yellow card,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
Soviet Union,Igor Belanov,33' yellow card,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
France,Luis Fernandez,40' yellow card,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
France,Manuel Amoros,43' yellow card,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
,,,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
,,,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Denis Caniza,3' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Sweden,Tobias Linderoth,14' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Sweden,Teddy Lucic,48' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Roberto Acuna,51' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Jorge Nunez,54' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Sweden,Marcus Allback,60' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Carlos Paredes,74' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Edgar Barreto,85' yellow card,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
,,,http://thesoccerworldcups.com/games/1990_ireland_holland.php
,,,http://thesoccerworldcups.com/games/1990_ireland_holland.php
Holland,Frank Rijkaard,43' yellow card,http://thesoccerworldcups.com/games/1990_ireland_holland.php
,,,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
,,,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Claudio Caniggia,45'+2' ejection - straight red card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Jose Chamot,55' yellow card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Matias Almeyda,58' yellow card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Sweden,Magnus Svensson,65' yellow card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Cristian Gonzalez,75' yellow card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Sweden,Henrik Larsson,78' yellow card,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
,,,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
,,,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
South Korea,Joo Sung Kim,31' yellow card,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
Bulgaria,Zhivko Gospodinov,49' yellow card,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
South Korea,Young Jeung Cho,60' yellow card,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
,,,http://thesoccerworldcups.com/games/1970_brazil_romania.php
,,,http://thesoccerworldcups.com/games/1970_brazil_romania.php
Romania,Ion Dumitru,44' yellow card,http://thesoccerworldcups.com/games/1970_brazil_romania.php
Romania,Mihai Mocanu,78' yellow card,http://thesoccerworldcups.com/games/1970_brazil_romania.php
,,,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
,,,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
South Africa,Steven Pienaar,6' yellow card,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
South Africa,Kagisho Dikgacoi,42' yellow card,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
South Africa,Itumeleng Khune,76' ejection - straight red card,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
,,,http://thesoccerworldcups.com/games/1990_italy_ireland.php
,,,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Italy,Luigi De Agostini,35' yellow card,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Ireland,Kevin Moran,42' yellow card,http://thesoccerworldcups.com/games/1990_italy_ireland.php
,,,http://thesoccerworldcups.com/games/1974_brazil_yugoslavia.php
,,,http://thesoccerworldcups.com/games/1974_brazil_yugoslavia.php
Yugoslavia,Branko Oblak,17' yellow card,http://thesoccerworldcups.com/games/1974_brazil_yugoslavia.php
Yugoslavia,Jovan Acimovic,49' yellow card,http://thesoccerworldcups.com/games/1974_brazil_yugoslavia.php
,,,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
,,,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Algeria,Faouzi Mansouri,36' yellow card,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Northern Ireland,Nigel Worthington,58' yellow card,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Northern Ireland,Sam Mcilroy,78' yellow card,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Northern Ireland,Norman Whiteside,79' yellow card,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
,,,http://thesoccerworldcups.com/games/2006_angola_portugal.php
,,,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Portugal,Cristiano Ronaldo,26' yellow card,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Angola,Jamba,28' yellow card,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Angola,Loco,45'+3' yellow card,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Angola,Andre,52' yellow card,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Portugal,Nuno Valente,79' yellow card,http://thesoccerworldcups.com/games/2006_angola_portugal.php
,,,http://thesoccerworldcups.com/games/1986_morocco_poland.php
,,,http://thesoccerworldcups.com/games/1986_morocco_poland.php
Morocco,Mohamed Timoumi,33' yellow card,http://thesoccerworldcups.com/games/1986_morocco_poland.php
,,,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
,,,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Morocco,Abdeljalil Hadda,32' yellow card,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Brazil,Cesar Sampaio,36' yellow card,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Morocco,Said Chiba,64' yellow card,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Brazil,Junior Baiano,87' yellow card,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
,,,http://thesoccerworldcups.com/games/2006_portugal_holland.php
,,,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Mark Van Bommel,2' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Khalid Boulahrouz,7' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Maniche,20' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Costinha,31' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Costinha,45'+1' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Petit,50' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Giovanni Van Bronckhorst,59' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Luis Figo,60' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Khalid Boulahrouz,63' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Wesley Sneijder,73' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Deco,73' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Rafael Van Der Vaart,74' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Ricardo,76' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Nuno Valente,76' yellow card,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Deco,78' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Giovanni Van Bronckhorst,90'+5' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_portugal_holland.php
,,,http://thesoccerworldcups.com/games/1994_romania_argentina.php
,,,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Argentina,Oscar Ruggeri,33' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Romania,Gheorghe Popescu,50' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Argentina,Fernando Redondo,55' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Argentina,Jose Chamot,56' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Romania,Tibor Selymes,68' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Argentina,Fernando Caceres,83' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Romania,Ilie Dumitrescu,84' yellow card,http://thesoccerworldcups.com/games/1994_romania_argentina.php
,,,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
,,,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
Denmark,Frank Arnesen,36' yellow card,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
West Germany,Norbert Eder,48' yellow card,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
West Germany,Ditmar Jakobs,51' yellow card,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
Denmark,Frank Arnesen,88' ejection - straight red card,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
,,,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
,,,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Cameroon,Sebastien Bassong,49' yellow card,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Cameroon,Stephane Mbia,75' yellow card,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Denmark,Thomas Sorensen,86' yellow card,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Denmark,Simon Kjaer,87' yellow card,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
,,,http://thesoccerworldcups.com/games/1974_poland_argentina.php
,,,http://thesoccerworldcups.com/games/1974_poland_argentina.php
Argentina,Roberto Perfumo,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1974_poland_argentina.php
Argentina,Carlos Babington,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1974_poland_argentina.php
,,,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
,,,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Sweden,Roger Ljung,16' yellow card,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Sweden,Jonas Thern,67' yellow card,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Saudi Arabia,Khaled Al Muwallid,71' yellow card,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Sweden,Roland Nilsson,74' yellow card,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
,,,http://thesoccerworldcups.com/games/1998_italy_austria.php
,,,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Wolfgang Feiersinger,3' yellow card,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Ivica Vastic,35' yellow card,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Peter Schoettel,43' yellow card,http://thesoccerworldcups.com/games/1998_italy_austria.php
Italy,Paolo Maldini,87' yellow card,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Hannes Reinmayr,88' yellow card,http://thesoccerworldcups.com/games/1998_italy_austria.php
,,,http://thesoccerworldcups.com/games/2010_holland_japan.php
,,,http://thesoccerworldcups.com/games/2010_holland_japan.php
Holland,Gregory Van Der Wiel,36' yellow card,http://thesoccerworldcups.com/games/2010_holland_japan.php
,,,http://thesoccerworldcups.com/games/1986_england_poland.php
,,,http://thesoccerworldcups.com/games/1986_england_poland.php
England,Terry Fenwick,52' yellow card,http://thesoccerworldcups.com/games/1986_england_poland.php
,,,http://thesoccerworldcups.com/games/1978_argentina_holland.php
,,,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Holland,Ruud Krol,15' yellow card,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Argentina,Osvaldo Ardiles,40' yellow card,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Argentina,Omar Larrosa,93' yellow card,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Holland,Wim Suurbier,94' yellow card,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Holland,Johan Neeskens,96' yellow card,http://thesoccerworldcups.com/games/1978_argentina_holland.php
,,,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
,,,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Gustavo Dezotti,5' yellow card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
West Germany,Rudi Voeller,52' yellow card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Pedro Monzon,65' ejection - straight red card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Pedro Troglio,84' yellow card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Gustavo Dezotti,87' ejection - straight red card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Diego Maradona,87' yellow card,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
,,,http://thesoccerworldcups.com/games/1966_soviet_union_north_korea.php
,,,http://thesoccerworldcups.com/games/1966_soviet_union_north_korea.php
Soviet Union,Galimzyan Khusainov,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_soviet_union_north_korea.php
,,,http://thesoccerworldcups.com/games/2006_spain_france.php
,,,http://thesoccerworldcups.com/games/2006_spain_france.php
France,Patrick Vieira,68' yellow card,http://thesoccerworldcups.com/games/2006_spain_france.php
Spain,Carles Puyol,82' yellow card,http://thesoccerworldcups.com/games/2006_spain_france.php
France,Franck Ribery,87' yellow card,http://thesoccerworldcups.com/games/2006_spain_france.php
France,Zinedine Zidane,90'+1' yellow card,http://thesoccerworldcups.com/games/2006_spain_france.php
,,,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
,,,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
South Korea,Jung Moo Huh,44' yellow card,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
South Korea,Chang Sun Park,50' yellow card,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
,,,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
,,,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Rigobert Song,8' yellow card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Nelson Parraguez,50' yellow card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Rigobert Song,51' ejection - straight red card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Francisco Rojas,55' yellow card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Moises Villarroel,66' yellow card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Lauren,88' ejection - straight red card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Miguel Ramirez,89' yellow card,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
,,,http://thesoccerworldcups.com/games/1982_argentina_belgium.php
,,,http://thesoccerworldcups.com/games/1982_argentina_belgium.php
Belgium,Luc Millecamps,50' yellow card,http://thesoccerworldcups.com/games/1982_argentina_belgium.php
Argentina,Daniel Bertoni,55' yellow card,http://thesoccerworldcups.com/games/1982_argentina_belgium.php
,,,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
,,,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Stephen Appiah,7' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Sulley Muntari,11' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Brazil,Adriano,13' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,John Pantsil,29' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Eric Addo,38' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Brazil,Juan,44' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Asamoah Gyan,48' yellow card,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Asamoah Gyan,81' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
,,,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
,,,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
South Korea,Jung Woo Kim,38' yellow card,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
South Korea,Du Ri Cha,69' yellow card,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
South Korea,Yong Hyung Cho,83' yellow card,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
,,,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
,,,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Ognjen Koroman,7' yellow card,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Albert Nadj,27' yellow card,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Argentina,Hernan Crespo,36' yellow card,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Mladen Krstajic,42' yellow card,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Mateja Kezman,65' ejection - straight red card,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
,,,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
,,,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Fatih Akyel,21' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Hakan Unsal,24' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Alpay Ozalan,44' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Brazil,Denilson,73' yellow card,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Alpay Ozalan,86' ejection - straight red card,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Hakan Unsal,90'+4' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
,,,http://thesoccerworldcups.com/games/1970_brazil_italy.php
,,,http://thesoccerworldcups.com/games/1970_brazil_italy.php
Italy,Tarcisio Burgnich,1' yellow card,http://thesoccerworldcups.com/games/1970_brazil_italy.php
Brazil,Rivelino,1' yellow card,http://thesoccerworldcups.com/games/1970_brazil_italy.php
,,,http://thesoccerworldcups.com/games/2010_england_algeria.php
,,,http://thesoccerworldcups.com/games/2010_england_algeria.php
England,Jamie Carragher,58' yellow card,http://thesoccerworldcups.com/games/2010_england_algeria.php
Algeria,Medhi Lacen,85' yellow card,http://thesoccerworldcups.com/games/2010_england_algeria.php
,,,http://thesoccerworldcups.com/games/2006_england_paraguay.php
,,,http://thesoccerworldcups.com/games/2006_england_paraguay.php
England,Steven Gerrard,19' yellow card,http://thesoccerworldcups.com/games/2006_england_paraguay.php
Paraguay,Nelson Valdez,22' yellow card,http://thesoccerworldcups.com/games/2006_england_paraguay.php
England,Peter Crouch,63' yellow card,http://thesoccerworldcups.com/games/2006_england_paraguay.php
,,,http://thesoccerworldcups.com/games/2002_japan_turkey.php
,,,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Alpay Ozalan,21' yellow card,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Ergun Penbe,44' yellow card,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Japan,Kazuyuki Toda,45' yellow card,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Hakan Sukur,90'+1' yellow card,http://thesoccerworldcups.com/games/2002_japan_turkey.php
,,,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
,,,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Rolando Garcia,12' yellow card,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Carlos Caszely,48' yellow card,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Carlos Reinoso,59' yellow card,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Carlos Caszely,67' ejection - straight red card,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
,,,http://thesoccerworldcups.com/games/1990_england_belgium.php
,,,http://thesoccerworldcups.com/games/1990_england_belgium.php
England,Paul Gascoigne,87' yellow card,http://thesoccerworldcups.com/games/1990_england_belgium.php
,,,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
,,,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Rory Fallon,14' yellow card,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Tommy Smith,28' yellow card,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Ryan Nelsen,87' yellow card,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
,,,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
,,,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Argentina,Oscar Garre,30' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Enzo Francescoli,35' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Argentina,Jose Brown,49' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Eduardo Acevedo,58' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Sergio Santin,68' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Argentina,Nery Pumpido,83' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Jorge Da Silva,85' yellow card,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
,,,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
,,,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Nigeria,Michael Emenalo,2' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Daniele Massaro,6' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Alessandro Costacurta,29' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Nigeria,Mutiu Adepoju,41' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Nigeria,Sunday Oliseh,53' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Nigeria,Chidi Nwanu,58' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Giuseppe Signori,60' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Dino Baggio,62' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Gianfranco Zola,75' ejection - straight red card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Paolo Maldini,80' yellow card,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
,,,http://thesoccerworldcups.com/games/2006_italy_australia.php
