France,Minute 107,Sylvain Wiltord,Thierry Henry,http://thesoccerworldcups.com/games/2006_italy_france.php
Argentina,Minute 23,Nicolas Burdisso,Walter Samuel,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Argentina,Minute 75,Sergio Aguero,Carlos Tevez,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Argentina,Minute 82,Mario Bolatti,Gonzalo Higuain,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
South Korea,Minute 46 (in the break),Nam Il Kim,Sung Yueng Ki,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
South Korea,Minute 81,Dong Gook Lee,Chu Young Park,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Greece,Minute 37,Georgios Samaras,Sokratis Papastathopoulos,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Greece,Minute 79,Sotiris Ninis,Theofanis Gekas,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Nigeria,Minute 46 (in the break),Chinedu Ogbuke Obasi,Peter Odemwingie,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Nigeria,Minute 55,Uwa Echiejile,Taye Taiwo,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Nigeria,Minute 77,Rabiu Afolabi,Uwa Echiejile,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
West Germany,Minute 46 (in the break),Pierre Littbarski,Thomas Berthold,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
West Germany,Minute 72,Karlheinz Riedle,Juergen Klinsmann,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
United Arab Emirates,Minute 82,Hassan Mohamed,Khalid Ismail,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
United Arab Emirates,Minute 86,Abdulrahman Al Haddad,Ibrahim Meer,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
Paraguay,Minute 60,Nelson Valdez,Edgar Benitez,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Paraguay,Minute 75,Edgar Barreto,Nestor Ortigoza,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Paraguay,Minute 94,Oscar Cardozo,Roque Santa Cruz,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Minute 65,Shinji Okazaki,Daisuke Matsui,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Minute 81,Kengo Nakamura,Yuki Abe,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Minute 106 (in the break),Keiji Tamada,Yoshito Okubo,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Chile,Minute 56,Jose Sierra,Fabian Estay,http://thesoccerworldcups.com/games/1998_chile_austria.php
Chile,Minute 69,Cristian Castaneda,Moises Villarroel,http://thesoccerworldcups.com/games/1998_chile_austria.php
Austria,Minute 46 (in the break),Markus Schopp,Dietmar Kuehbauer,http://thesoccerworldcups.com/games/1998_chile_austria.php
Austria,Minute 46 (in the break),Andreas Herzog,Harald Cerny,http://thesoccerworldcups.com/games/1998_chile_austria.php
Austria,Minute 73,Ivica Vastic,Mario Haas,http://thesoccerworldcups.com/games/1998_chile_austria.php
Brazil,Minute 75,Paulo Sergio,Zinho,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Brazil,Minute 81,Muller,Rai,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Cameroon,Minute 64,Roger Milla,David Embe,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Cameroon,Minute 72,Emmanuel Maboang,Louis Mfede,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Brazil,Minute 72,Gilberto Silva,Emerson,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Brazil,Minute 72,Robinho,Ronaldo,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Brazil,Minute 88,Fred,Adriano,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Australia,Minute 41,Marco Bresciano,Tony Popovic,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Australia,Minute 56,Harry Kewell,Tim Cahill,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Australia,Minute 69,John Aloisi,Craig Moore,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Czech Republic,Minute 46,Jan Polak,Tomas Galasek,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Czech Republic,Minute 56,Jiri Stajner,Karel Poborsky,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Czech Republic,Minute 68,Libor Sionko,Jaroslav Plasil,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Minute 46,Derek Boateng,Otto Addo,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Minute 80,Eric Addo,Matthew Amoah,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Minute 85,Razak Pimpong,Asamoah Gyan,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Paraguay,Minute 88,Jorge Guasch,Alfredo Mendoza,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
Iraq,Minute 67,Abdul-Rahim,Mohamed Haris,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
Iraq,Minute 81,Qassim Bassim,Bassel Gorgis,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
Yugoslavia,Minute 46 (in the break),Robert Jarni,Srecko Katanec,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
Yugoslavia,Minute 53,Darko Pancev,Zlatko Vujovic,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
Colombia,Minute 68,Ruben Hernandez,Freddy Rincon,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
Colombia,Minute 78,Carlos Estrada,Bernardo Redin,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
Brazil,Minute 69,Zico,Socrates,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Brazil,Minute 73,Silas,Muller,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Poland,Minute 59,Jan Furtok,Kazimierz Przybys,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Poland,Minute 83,Wladyslaw Zmuda,Jan Urban,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Germany,Minute 72,Piotr Trochowski,Thomas Mueller,http://thesoccerworldcups.com/games/2010_germany_england.php
Germany,Minute 72,Mario Gomez,Miroslav Klose,http://thesoccerworldcups.com/games/2010_germany_england.php
Germany,Minute 83,Stefan Kiessling,Mesut Ozil,http://thesoccerworldcups.com/games/2010_germany_england.php
England,Minute 64,Joe Cole,James Milner,http://thesoccerworldcups.com/games/2010_germany_england.php
England,Minute 71,Emile Heskey,Jermain Defoe,http://thesoccerworldcups.com/games/2010_germany_england.php
England,Minute 87,Shaun Wright-Phillips,Glen Johnson,http://thesoccerworldcups.com/games/2010_germany_england.php
Italy,Minute 62,Roberto Di Matteo,Demetrio Albertini,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Italy,Minute 65,Alessandro Del Piero,Roberto Baggio,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Italy,Minute 83,Angelo Di Livio,Francesco Moriero,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Minute 46 (in the break),Joseph-Desire Job,Samuel Ipoua,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Minute 66,Samuel Etoo,Patrick Mboma,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Minute 66,Alphonse-Marie Tchami,Francois Omam-Biyik,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
South Korea,Minute 63,Sun Hong Hwang,Tae Young Kim,http://thesoccerworldcups.com/games/2002_south_korea_italy.php
South Korea,Minute 68,Chun Soo Lee,Nam Il Kim,http://thesoccerworldcups.com/games/2002_south_korea_italy.php
South Korea,Minute 83,Du Ri Cha,Myung Bo Hong,http://thesoccerworldcups.com/games/2002_south_korea_italy.php
Italy,Minute 61,Gennaro Gattuso,Alessandro Del Piero,http://thesoccerworldcups.com/games/2002_south_korea_italy.php
Italy,Minute 72,Angelo Di Livio,Gianluca Zambrotta,http://thesoccerworldcups.com/games/2002_south_korea_italy.php
Italy,Minute 46 (in the break),Giuseppe Signori,Demetrio Albertini,http://thesoccerworldcups.com/games/1994_italy_spain.php
Italy,Minute 66,Nicola Berti,Antonio Conte,http://thesoccerworldcups.com/games/1994_italy_spain.php
Spain,Minute 60,Julio Salinas,Sergi,http://thesoccerworldcups.com/games/1994_italy_spain.php
Spain,Minute 64,Fernando Hierro,Jose Maria Bakero,http://thesoccerworldcups.com/games/1994_italy_spain.php
Northern Ireland,Minute 21,Gerry Armstrong,David Campbell,http://thesoccerworldcups.com/games/1986_northern_ireland_brazil.php
Northern Ireland,Minute 67,Billy Hamilton,Norman Whiteside,http://thesoccerworldcups.com/games/1986_northern_ireland_brazil.php
Brazil,Minute 27,Casagrande,Muller,http://thesoccerworldcups.com/games/1986_northern_ireland_brazil.php
Brazil,Minute 68,Zico,Socrates,http://thesoccerworldcups.com/games/1986_northern_ireland_brazil.php
Italy,Minute 57,Luigi Di Biagio,Roberto Di Matteo,http://thesoccerworldcups.com/games/1998_italy_chile.php
Italy,Minute 61,Enrico Chiesa,Angelo Di Livio,http://thesoccerworldcups.com/games/1998_italy_chile.php
Italy,Minute 71,Filippo Inzaghi,Christian Vieri,http://thesoccerworldcups.com/games/1998_italy_chile.php
Chile,Minute 63,Miguel Ramirez,Javier Margas,http://thesoccerworldcups.com/games/1998_italy_chile.php
Chile,Minute 81,Jose Sierra,Fabian Estay,http://thesoccerworldcups.com/games/1998_italy_chile.php
Chile,Minute 82,Fernando Cornejo,Clarence Acuna,http://thesoccerworldcups.com/games/1998_italy_chile.php
Tunisia,Minute 55,Mehdi Nafti,Riadh Bouazizi,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Tunisia,Minute 69,Kais Ghodhbane,Adel Chedli,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Tunisia,Minute 82,Karim Essediri,Yassine Chikhaoui,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Saudi Arabia,Minute 67,Malek Al Hawsawi,Nawaf Al Temiyat,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Saudi Arabia,Minute 75,Mohammed Ameen,Mohammed Noor,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Saudi Arabia,Minute 82,Sami Al Jaber,Yasser Al Kahtani,http://thesoccerworldcups.com/games/2006_tunisia_saudi_arabia.php
Italy,Minute 75,Giampiero Marini,Gabriele Oriali,http://thesoccerworldcups.com/games/1982_italy_argentina.php
Italy,Minute 80,Alessandro Altobelli,Paolo Rossi,http://thesoccerworldcups.com/games/1982_italy_argentina.php
Argentina,Minute 58,Jose Valencia,Mario Kempes,http://thesoccerworldcups.com/games/1982_italy_argentina.php
Argentina,Minute 58,Gabriel Calderon,Ramon Diaz,http://thesoccerworldcups.com/games/1982_italy_argentina.php
Sweden,Minute 54,Christian Wilhelmsson,Mattias Jonson,http://thesoccerworldcups.com/games/2006_sweden_england.php
Sweden,Minute 75,Johan Elmander,Marcus Allback,http://thesoccerworldcups.com/games/2006_sweden_england.php
Sweden,Minute 90+1,Daniel Andersson,Tobias Linderoth,http://thesoccerworldcups.com/games/2006_sweden_england.php
England,Minute 4,Peter Crouch,Michael Owen,http://thesoccerworldcups.com/games/2006_sweden_england.php
England,Minute 56,Sol Campbell,Rio Ferdinand,http://thesoccerworldcups.com/games/2006_sweden_england.php
England,Minute 69,Steven Gerrard,Wayne Rooney,http://thesoccerworldcups.com/games/2006_sweden_england.php
South Korea,Minute 52,Soo Jin Noh,Hae Won Chung,http://thesoccerworldcups.com/games/1990_south_korea_spain.php
South Korea,Minute 68,Jong Soo Chung,Kyung Hoon Park,http://thesoccerworldcups.com/games/1990_south_korea_spain.php
Spain,Minute 76,Fernando,Emilio Butragueno,http://thesoccerworldcups.com/games/1990_south_korea_spain.php
Spain,Minute 81,Jose Maria Bakero,Roberto,http://thesoccerworldcups.com/games/1990_south_korea_spain.php
Argentina,Minute 75,Carlos Tevez,Hernan Crespo,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Argentina,Minute 76,Pablo Aimar,Esteban Cambiasso,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Argentina,Minute 84,Lionel Messi,Javier Saviola,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Mexico,Minute 38,Gerardo Torrado,Pavel Pardo,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Mexico,Minute 66,Gonzalo Pineda,Andres Guardado,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Mexico,Minute 74,Zinha,Ramon Morales,http://thesoccerworldcups.com/games/2006_argentina_mexico.php
Denmark,Minute 57,Jan Molby,Jens Bertelsen,http://thesoccerworldcups.com/games/1986_denmark_uruguay.php
Denmark,Minute 81,Jesper Olsen,Michael Laudrup,http://thesoccerworldcups.com/games/1986_denmark_uruguay.php
Uruguay,Minute 57,Jose Salazar,Sergio Santin,http://thesoccerworldcups.com/games/1986_denmark_uruguay.php
Uruguay,Minute 57,Venancio Ramos,Antonio Alzamendi,http://thesoccerworldcups.com/games/1986_denmark_uruguay.php
Italy,Minute 65,Gianluca Vialli,Bruno Conti,http://thesoccerworldcups.com/games/1986_italy_argentina.php
Italy,Minute 87,Giuseppe Baresi,Fernando De Napoli,http://thesoccerworldcups.com/games/1986_italy_argentina.php
Argentina,Minute 59,Julio Olarticoechea,Sergio Batista,http://thesoccerworldcups.com/games/1986_italy_argentina.php
Argentina,Minute 74,Hector Enrique,Claudio Borghi,http://thesoccerworldcups.com/games/1986_italy_argentina.php
Poland,Minute 72,Marek Kusto,Andrzej Iwan,http://thesoccerworldcups.com/games/1982_italy_poland.php
Italy,Minute 52,Demetrio Albertini,Dino Baggio,http://thesoccerworldcups.com/games/1998_italy_france.php
Italy,Minute 67,Roberto Baggio,Alessandro Del Piero,http://thesoccerworldcups.com/games/1998_italy_france.php
Italy,Minute 89,Angelo Di Livio,Gianluca Pessotto,http://thesoccerworldcups.com/games/1998_italy_france.php
France,Minute 65,Thierry Henry,Christian Karembeu,http://thesoccerworldcups.com/games/1998_italy_france.php
France,Minute 65,David Trezeguet,Stephane Guivarch,http://thesoccerworldcups.com/games/1998_italy_france.php
Paraguay,Minute 66,Nelson Cuevas,Nelson Valdez,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Paraguay,Minute 77,Julio Manzur,Julio Cesar Caceres,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Paraguay,Minute 89,Paulo Da Silva,Denis Caniza,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Trinidad and Tobago,Minute 31,Kenwyne Jones,Avery John,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Trinidad and Tobago,Minute 41,Evans Wise,Cornell Glen,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Trinidad and Tobago,Minute 67,Russell Latapy,Aurtis Whitley,http://thesoccerworldcups.com/games/2006_paraguay_trinidad_and_tobago.php
Holland,Minute 56,Ryan Babel,Ruud Van Nistelrooij,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Holland,Minute 67,Denny Landzaat,Robin Van Persie,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Holland,Minute 86,Hedwiges Maduro,Wesley Sneijder,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Argentina,Minute 24,Fabricio Coloccini,Nicolas Burdisso,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Argentina,Minute 70,Julio Cruz,Lionel Messi,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Argentina,Minute 80,Pablo Aimar,Juan Román Riquelme,http://thesoccerworldcups.com/games/2006_holland_argentina.php
Germany,Minute 74,Oliver Bierhoff,Miroslav Klose,http://thesoccerworldcups.com/games/2002_germany_brazil.php
Germany,Minute 77,Gerald Asamoah,Jens Jeremies,http://thesoccerworldcups.com/games/2002_germany_brazil.php
Germany,Minute 84,Christian Ziege,Marco Bode,http://thesoccerworldcups.com/games/2002_germany_brazil.php
Brazil,Minute 85,Juninho Paulista,Ronaldinho,http://thesoccerworldcups.com/games/2002_germany_brazil.php
Brazil,Minute 90,Denilson,Ronaldo,http://thesoccerworldcups.com/games/2002_germany_brazil.php
Mexico,Minute 46,Zinha,Guillermo Franco,http://thesoccerworldcups.com/games/2006_mexico_iran.php
Mexico,Minute 46,Luis Perez,Gerardo Torrado,http://thesoccerworldcups.com/games/2006_mexico_iran.php
Mexico,Minute 52,Jose Fonseca,Jared Borgetti,http://thesoccerworldcups.com/games/2006_mexico_iran.php
Iran,Minute 63,Mehrzad Madanchi,Ali Karimi,http://thesoccerworldcups.com/games/2006_mexico_iran.php
Iran,Minute 81,Arash Borhani,Mohammad Nosrati,http://thesoccerworldcups.com/games/2006_mexico_iran.php
Costa Rica,Minute 46,Stevens Bryce,Harold Wallace,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
Costa Rica,Minute 65,Rolando Fonseca,Mauricio Solis,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
Costa Rica,Minute 74,Winston Parks,Gilberto Martinez,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
Brazil,Minute 57,Kleberson,Edilson,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
Brazil,Minute 61,Ricardinho,Juninho Paulista,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
Brazil,Minute 72,Kaka,Rivaldo,http://thesoccerworldcups.com/games/2002_costa_rica_brazil.php
France,Minute 46 (in the break),Andre Pierre Gignac,Nicolas Anelka,http://thesoccerworldcups.com/games/2010_france_mexico.php
France,Minute 69,Mathieu Valbuena,Sidney Govou,http://thesoccerworldcups.com/games/2010_france_mexico.php
Mexico,Minute 31,Pablo Barrera,Carlos Vela,http://thesoccerworldcups.com/games/2010_france_mexico.php
Mexico,Minute 55,Javier Hernandez,Efrain Juarez,http://thesoccerworldcups.com/games/2010_france_mexico.php
Mexico,Minute 62,Cuauhtemoc Blanco,Guillermo Franco,http://thesoccerworldcups.com/games/2010_france_mexico.php
England,Minute 70,Trevor Steven,Terry Butcher,http://thesoccerworldcups.com/games/1990_england_west_germany.php
West Germany,Minute 38,Karlheinz Riedle,Rudi Voeller,http://thesoccerworldcups.com/games/1990_england_west_germany.php
West Germany,Minute 67,Stefan Reuter,Thomas Haessler,http://thesoccerworldcups.com/games/1990_england_west_germany.php
Greece,Minute 46 (in the break),Nikos Spiropoulos,Georgios Karagounis,http://thesoccerworldcups.com/games/2010_greece_argentina.php
Greece,Minute 54,Sotiris Ninis,Konstantinos Katsouranis,http://thesoccerworldcups.com/games/2010_greece_argentina.php
Greece,Minute 55,Christos Patsatzoglou,Vasileios Torosidis,http://thesoccerworldcups.com/games/2010_greece_argentina.php
Argentina,Minute 63,Angel Di Maria,Maxi Rodriguez,http://thesoccerworldcups.com/games/2010_greece_argentina.php
Argentina,Minute 77,Javier Pastore,Sergio Aguero,http://thesoccerworldcups.com/games/2010_greece_argentina.php
Argentina,Minute 80,Martin Palermo,Diego Milito,http://thesoccerworldcups.com/games/2010_greece_argentina.php
FR of Yugoslavia,Minute 56,Dejan Savicevic,Dragan Stojkovic,http://thesoccerworldcups.com/games/1998_holland_fr_of_yugoslavia.php
FR of Yugoslavia,Minute 78,Nisa Saveljic,Sinisa Mihajlovic,http://thesoccerworldcups.com/games/1998_holland_fr_of_yugoslavia.php
Italy,Minute 51,Salvatore Schillaci,Andrea Carnevale,http://thesoccerworldcups.com/games/1990_italy_usa.php
USA,Minute 80,John Stollmeyer,Jimmy Banks,http://thesoccerworldcups.com/games/1990_italy_usa.php
USA,Minute 82,Christopher Sullivan,Bruce Murray,http://thesoccerworldcups.com/games/1990_italy_usa.php
Argentina,Minute 85,Ricardo Bochini,Jorge Burruchaga,http://thesoccerworldcups.com/games/1986_argentina_belgium.php
Belgium,Minute 54,Philippe Desmet,Michel Renquin,http://thesoccerworldcups.com/games/1986_argentina_belgium.php
England,Minute 41,Steve Hodge,Bryan Robson,http://thesoccerworldcups.com/games/1986_england_morocco.php
England,Minute 76,Gary A. Stevens,Mark Hateley,http://thesoccerworldcups.com/games/1986_england_morocco.php
Morocco,Minute 73,Lahcen Oudani,Abdelmajid Lamriss,http://thesoccerworldcups.com/games/1986_england_morocco.php
Morocco,Minute 87,Abdel Aziz Soulaymani,Mustafa Merry,http://thesoccerworldcups.com/games/1986_england_morocco.php
Slovenia,Minute 74,Nejc Pecnik,Zlatan Ljubijankic,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
Slovenia,Minute 87,Zlatko Dedic,Valter Birsa,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
Slovenia,Minute 90+4,Andrej Komac,Nejc Pecnik,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
USA,Minute 46 (in the break),Maurice Edu,Francisco Torres,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
USA,Minute 46 (in the break),Benny Feilhaber,Robbie Findley,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
USA,Minute 80,Herculez Gomez,Oguchi Onyewu,http://thesoccerworldcups.com/games/2010_slovenia_usa.php
Brazil,Minute 68,Roberto,Tostao,http://thesoccerworldcups.com/games/1970_brazil_england.php
England,Minute 63,Jeff Astle,Bobby Charlton,http://thesoccerworldcups.com/games/1970_brazil_england.php
England,Minute 63,Colin Bell,Francis Lee,http://thesoccerworldcups.com/games/1970_brazil_england.php
Spain,Minute 82,Juan Antonio Senor,Francisco,http://thesoccerworldcups.com/games/1986_spain_brazil.php
Brazil,Minute 66,Muller,Casagrande,http://thesoccerworldcups.com/games/1986_spain_brazil.php
Brazil,Minute 79,Falcao,Junior,http://thesoccerworldcups.com/games/1986_spain_brazil.php
Argentina,Minute 64,Norberto Alonso,Jose Valencia,http://thesoccerworldcups.com/games/1978_argentina_france.php
Argentina,Minute 71,Oscar Ortiz,Norberto Alonso,http://thesoccerworldcups.com/games/1978_argentina_france.php
France,Minute 55,Dominique Baratelli,Jean-Paul Bertrand-Demanes,http://thesoccerworldcups.com/games/1978_argentina_france.php
South Korea,Minute 43,Sun Hong Hwang,Byung Joo Byun,http://thesoccerworldcups.com/games/1990_south_korea_uruguay.php
South Korea,Minute 79,Hae Won Chung,Bo Kwan Hwang,http://thesoccerworldcups.com/games/1990_south_korea_uruguay.php
Uruguay,Minute 46 (in the break),Carlos Aguilera,Santiago Ostolaza,http://thesoccerworldcups.com/games/1990_south_korea_uruguay.php
Uruguay,Minute 62,Daniel Fonseca,Ruben Sosa,http://thesoccerworldcups.com/games/1990_south_korea_uruguay.php
Norway,Minute 46 (in the break),Erik Mykland,Roar Strand,http://thesoccerworldcups.com/games/1998_brazil_norway.php
Norway,Minute 68,Ole Gunnar Solskjaer,Havard Flo,http://thesoccerworldcups.com/games/1998_brazil_norway.php
Norway,Minute 79,Jostein Flo,Vidar Riseth,http://thesoccerworldcups.com/games/1998_brazil_norway.php
Belgium,Minute 60,Nico Claesen,Philippe Desmet,http://thesoccerworldcups.com/games/1986_belgium_mexico.php
Belgium,Minute 66,Stephane Demol,Erwin Vandenbergh,http://thesoccerworldcups.com/games/1986_belgium_mexico.php
Mexico,Minute 69,Miguel Espana,Tomas Boy,http://thesoccerworldcups.com/games/1986_belgium_mexico.php
Mexico,Minute 79,Francisco Cruz,Luis Flores,http://thesoccerworldcups.com/games/1986_belgium_mexico.php
Holland,Minute 84,Rinus Israel,Wim Suurbier,http://thesoccerworldcups.com/games/1974_holland_argentina.php
Argentina,Minute 46 (in the break),Ruben Glaria,Enrique Wolff,http://thesoccerworldcups.com/games/1974_holland_argentina.php
Argentina,Minute 46 (in the break),Mario Kempes,Rene Houseman,http://thesoccerworldcups.com/games/1974_holland_argentina.php
Germany,Minute 46,Sebastian Kehl,Marko Rehmer,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
Germany,Minute 60,Frank Baumann,Christoph Metzelder,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
Germany,Minute 92,Gerald Asamoah,Oliver Neuville,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
Paraguay,Minute 29,Jorge Campos,Roque Santa Cruz,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
Paraguay,Minute 84,Diego Gavilan,Carlos Bonet,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
Paraguay,Minute 91,Nelson Cuevas,Estanislao Struway,http://thesoccerworldcups.com/games/2002_germany_paraguay.php
West Germany,Minute 73,Pierre Littbarski,Rudi Voeller,http://thesoccerworldcups.com/games/1986_morocco_west_germany.php
Brazil,Minute 67,Denilson,Ronaldinho,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Brazil,Minute 72,Vampeta,Juninho Paulista,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Brazil,Minute 73,Luizao,Ronaldo,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Minute 66,Ilhan Mansiz,Bulent Korkmaz,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Minute 66,Umit Davala,Yildiray Basturk,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Turkey,Minute 88,Arif Erdem,Tugay Kerimoglu,http://thesoccerworldcups.com/games/2002_brazil_turkey_2.php
Italy,Minute 46,Federico Marchetti,Gianluigi Buffon,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Italy,Minute 59,Mauro Camoranesi,Claudio Marchisio,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Italy,Minute 72,Antonio Di Natale,Alberto Gilardino,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Paraguay,Minute 60,Jonathan Santana,Aureliano Torres,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Paraguay,Minute 68,Roque Santa Cruz,Nelson Valdez,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Paraguay,Minute 76,Oscar Cardozo,Lucas Barrios,http://thesoccerworldcups.com/games/2010_italy_paraguay.php
Argentina,Minute 25,Nelson Vivas,Roberto Sensini,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Argentina,Minute 75,Marcelo Gallardo,Claudio Lopez,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Argentina,Minute 80,Mauricio Pineda,Diego Simeone,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Minute 46 (in the break),Peter Cargill,Deon Burton,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Minute 62,Walter Boyd,Stephen Malcolm,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Jamaica,Minute 73,Robert Earle,Theodore Whitmore,http://thesoccerworldcups.com/games/1998_argentina_jamaica.php
Italy,Minute 7,Alessandro Altobelli,Francesco Graziani,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
Italy,Minute 89,Franco Causio,Alessandro Altobelli,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
West Germany,Minute 62,Horst Hrubesch,Wolfgang Dremmler,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
West Germany,Minute 70,Hansi Mueller,Karl-Heinz Rummenigge,http://thesoccerworldcups.com/games/1982_italy_west_germany.php
Spain,Minute 58,Fernando Llorente,Fernando Torres,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Spain,Minute 88,Pedro,David Villa,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Spain,Minute 93,Carlos Marchena,Xabi Alonso,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Portugal,Minute 58,Danny,Hugo Almeida,http://thesoccerworldcups.com/games/2010_spain_portugal.php
